nome,lat,lon
AV NS 03 COM AV LO 02,-10.180872,-48.342237
AV NS 03 COM AV LO 02,-10.181111,-48.342477
AV NS 03 COM AV LO 02,-10.180792,-48.34223
AV NS 03 COM AV LO 02,-10.180493,-48.342483
AV NS 03 COM AV LO 02,-10.181113,-48.342614
AV NS 03 COM AV LO 02,-10.181113,-48.342614
AV NS 03 COM AV LO 02,-10.180495,-48.342622
AV NS 03 COM AV LO 02,-10.180487,-48.342536
AV NS 03 COM AV LO 03,-10.192134,-48.342114
AV NS 03 COM AV LO 03,-10.192346,-48.342618
AV NS 03 COM AV LO 03,-10.192139,-48.342749
AV NS 03 COM AV LO 03,-10.192067,-48.342112
AV NS 03 COM AV LO 03,-10.191774,-48.342365
AV NS 03 COM AV LO 03,-10.191999,-48.342742
AV NS 03 COM AV LO 03,-10.191999,-48.342742
AV NS 03 COM AV LO 04,-10.17754,-48.34256
AV NS 03 COM AV LO 04,-10.177439,-48.342349
AV NS 03 COM AV LO 04,-10.177214,-48.342265
AV NS 03 COM AV LO 04,-10.177276,-48.342902
AV NS 03 COM AV LO 04,-10.177219,-48.342907
AV NS 03 COM AV LO 04,-10.177219,-48.342907
AV NS 03 COM AV LO 04,-10.176905,-48.342565
AV NS 03 COM AV LO 04,-10.177131,-48.342277
AV NS 03 COM AV LO 04,-10.176915,-48.3425
AV NS 03 COM AV LO 06,-10.175119,-48.342907
AV NS 03 COM AV LO 06,-10.17492,-48.342833
AV NS 03 COM AV LO 06,-10.174805,-48.342582
AV NS 03 COM AV LO 06,-10.175435,-48.342654
AV NS 03 COM AV LO 06,-10.175435,-48.342654
AV NS 03 COM AV LO 06,-10.175442,-48.342577
AV NS 03 COM AV LO 06,-10.175306,-48.342322
AV NS 03 COM AV LO 06,-10.175074,-48.342269
AV NS 03 COM AV LO 06,-10.174805,-48.342582
AV NS 03 COM AV LO 08,-10.171195,-48.341659
AV NS 03 COM AV LO 08,-10.170856,-48.341827
AV NS 03 COM AV LO 08,-10.171422,-48.342123
AV NS 03 COM AV LO 08,-10.171422,-48.342123
AV NS 03 COM AV LO 08,-10.171449,-48.342047
AV NS 03 COM AV LO 08,-10.171403,-48.3418
AV NS 03 COM AV LO 08,-10.171195,-48.341659
AV NS 03 COM AV LO 08,-10.17082,-48.341964
AV NS 03 COM AV LO 08,-10.170834,-48.341884
AV NS 03 COM AV LO 10,-10.165323,-48.340431
AV NS 03 COM AV LO 10,-10.165275,-48.340178
AV NS 03 COM AV LO 10,-10.165081,-48.340045
AV NS 03 COM AV LO 10,-10.165036,-48.340679
AV NS 03 COM AV LO 10,-10.165036,-48.340679
AV NS 03 COM AV LO 10,-10.16499,-48.340038
AV NS 03 COM AV LO 10,-10.164708,-48.340268
AV NS 03 COM AV LO 10,-10.164694,-48.340347
AV NS 03 COM AV LO 10,-10.164708,-48.340268
AV NS 03 COM AV LO 12,-10.160962,-48.338062
AV NS 03 COM AV LO 12,-10.160508,-48.338152
AV NS 03 COM AV LO 12,-10.160375,-48.337894
AV NS 03 COM AV LO 12,-10.160546,-48.337605
AV NS 04 COM AV JK,-10.184812,-48.324789
AV NS 04 COM AV JK,-10.184562,-48.324472
AV NS 04 COM AV JK,-10.184805,-48.324854
AV NS 04 COM AV JK,-10.184805,-48.324854
AV NS 04 COM AV JK,-10.184426,-48.3251
AV NS 04 COM AV JK,-10.184272,-48.325016
AV NS 04 COM AV JK,-10.184176,-48.324794
AV NS 04 COM AV JK,-10.184421,-48.324473
AV NS 04 COM AV JK,-10.184176,-48.324794
AV NS 04 COM AV LO 01,-10.188662,-48.324757
AV NS 04 COM AV LO 01,-10.188655,-48.324821
AV NS 04 COM AV LO 01,-10.188653,-48.324681
AV NS 04 COM AV LO 01,-10.188517,-48.324486
AV NS 04 COM AV LO 01,-10.188128,-48.324523
AV NS 04 COM AV LO 01,-10.188036,-48.324686
AV NS 04 COM AV LO 01,-10.188037,-48.324828
AV NS 04 COM AV LO 01,-10.188029,-48.324762
AV NS 04 COM AV LO 02,-10.180952,-48.324883
AV NS 04 COM AV LO 02,-10.180952,-48.324883
AV NS 04 COM AV LO 02,-10.180959,-48.32482
AV NS 04 COM AV LO 02,-10.180859,-48.324584
AV NS 04 COM AV LO 02,-10.180421,-48.324589
AV NS 04 COM AV LO 02,-10.180326,-48.324825
AV NS 04 COM AV LO 02,-10.180334,-48.324888
AV NS 04 COM AV LO 02,-10.180334,-48.324888
AV NS 04 COM AV LO 03,-10.192244,-48.324728
AV NS 04 COM AV LO 03,-10.191993,-48.324411
AV NS 04 COM AV LO 03,-10.192237,-48.324794
AV NS 04 COM AV LO 03,-10.192237,-48.324794
AV NS 04 COM AV LO 03,-10.191858,-48.32504
AV NS 04 COM AV LO 03,-10.191703,-48.324956
AV NS 04 COM AV LO 03,-10.191615,-48.324796
AV NS 04 COM AV LO 03,-10.191853,-48.324412
AV NS 04 COM AV LO 03,-10.191607,-48.324733
AV NS 04 COM AV LO 04,-10.177381,-48.32485
AV NS 04 COM AV LO 04,-10.17713,-48.324532
AV NS 04 COM AV LO 04,-10.177374,-48.324914
AV NS 04 COM AV LO 04,-10.177374,-48.324914
AV NS 04 COM AV LO 04,-10.177071,-48.324526
AV NS 04 COM AV LO 04,-10.176751,-48.324778
AV NS 04 COM AV LO 04,-10.176995,-48.325161
AV NS 04 COM AV LO 04,-10.176995,-48.325161
AV NS 04 COM AV LO 05,-10.197994,-48.32468
AV NS 04 COM AV LO 05,-10.197743,-48.324364
AV NS 04 COM AV LO 05,-10.197987,-48.324747
AV NS 04 COM AV LO 05,-10.197987,-48.324747
AV NS 04 COM AV LO 05,-10.19767,-48.324358
AV NS 04 COM AV LO 05,-10.197364,-48.324611
AV NS 04 COM AV LO 05,-10.197608,-48.324993
AV NS 04 COM AV LO 05,-10.197608,-48.324993
AV NS 04 COM AV LO 07,-10.200337,-48.324586
AV NS 04 COM AV LO 07,-10.200094,-48.324345
AV NS 04 COM AV LO 07,-10.200018,-48.324339
AV NS 04 COM AV LO 07,-10.199715,-48.324591
AV NS 04 COM AV LO 07,-10.200345,-48.324661
AV NS 04 COM AV LO 07,-10.199814,-48.324899
AV NS 04 COM AV LO 07,-10.200338,-48.324728
AV NS 04 COM AV LO 08,-10.17424,-48.324862
AV NS 04 COM AV LO 08,-10.174226,-48.324928
AV NS 04 COM AV LO 08,-10.17424,-48.324787
AV NS 04 COM AV LO 08,-10.174161,-48.324611
AV NS 04 COM AV LO 08,-10.17363,-48.324702
AV NS 04 COM AV LO 08,-10.17386,-48.325142
AV NS 04 COM AV LO 08,-10.173701,-48.325056
AV NS 04 COM AV LO 08,-10.173606,-48.324846
AV NS 04 COM AV LO 09,-10.208835,-48.324517
AV NS 04 COM AV LO 09,-10.208698,-48.32432
AV NS 04 COM AV LO 09,-10.208213,-48.324522
AV NS 04 COM AV LO 09,-10.208843,-48.324591
AV NS 04 COM AV LO 09,-10.208752,-48.324816
AV NS 04 COM AV LO 09,-10.208589,-48.324906
AV NS 04 COM AV LO 09,-10.208214,-48.324664
AV NS 04 COM AV LO 09,-10.208206,-48.324596
AV NS 04 COM AV LO 11,-10.211067,-48.324573
AV NS 04 COM AV LO 11,-10.210816,-48.324258
AV NS 04 COM AV LO 11,-10.21106,-48.32464
AV NS 04 COM AV LO 11,-10.21106,-48.32464
AV NS 04 COM AV LO 11,-10.210735,-48.324251
AV NS 04 COM AV LO 11,-10.210437,-48.324504
AV NS 04 COM AV LO 11,-10.210681,-48.324887
AV NS 04 COM AV LO 11,-10.210681,-48.324887
AV NS 04 COM AV LO 12,-10.170944,-48.323433
AV NS 04 COM AV LO 12,-10.170975,-48.323368
AV NS 04 COM AV LO 12,-10.170899,-48.323493
AV NS 04 COM AV LO 12,-10.170741,-48.32358
AV NS 04 COM AV LO 12,-10.170567,-48.323567
AV NS 04 COM AV LO 12,-10.170452,-48.323494
AV NS 04 COM AV LO 12,-10.170359,-48.32327
AV NS 04 COM AV LO 12,-10.170776,-48.322964
AV NS 04 COM AV LO 13,-10.217902,-48.324516
AV NS 04 COM AV LO 13,-10.217651,-48.324202
AV NS 04 COM AV LO 13,-10.217895,-48.324585
AV NS 04 COM AV LO 13,-10.217895,-48.324585
AV NS 04 COM AV LO 13,-10.217564,-48.324195
AV NS 04 COM AV LO 13,-10.217272,-48.324448
AV NS 04 COM AV LO 13,-10.217516,-48.324831
AV NS 04 COM AV LO 13,-10.217516,-48.324831
AV NS 04 COM AV LO 15,-10.224195,-48.324464
AV NS 04 COM AV LO 15,-10.224188,-48.324533
AV NS 04 COM AV LO 15,-10.223809,-48.32478
AV NS 04 COM AV LO 15,-10.223809,-48.32478
AV NS 04 COM AV LO 15,-10.224186,-48.324392
AV NS 04 COM AV LO 15,-10.223944,-48.324151
AV NS 04 COM AV LO 15,-10.223852,-48.324145
AV NS 04 COM AV LO 15,-10.223565,-48.324397
AV NS 04 COM AV LO 19,-10.23014,-48.324094
AV NS 04 COM AV LO 19,-10.229857,-48.324346
AV NS 04 COM AV LO 19,-10.230487,-48.324412
AV NS 04 COM AV LO 19,-10.230236,-48.324099
AV NS 04 COM AV LO 19,-10.23048,-48.324482
AV NS 04 COM AV LO 19,-10.23048,-48.324482
AV NS 04 COM AV LO 19,-10.230101,-48.324728
AV NS 04 COM AV LO 19,-10.230101,-48.324728
AV NS 04 COM AV LO 21,-10.23678,-48.32436
AV NS 04 COM AV LO 21,-10.236529,-48.324048
AV NS 04 COM AV LO 21,-10.236773,-48.324431
AV NS 04 COM AV LO 21,-10.236773,-48.324431
AV NS 04 COM AV LO 21,-10.236428,-48.324043
AV NS 04 COM AV LO 21,-10.23615,-48.324294
AV NS 04 COM AV LO 21,-10.236394,-48.324677
AV NS 04 COM AV LO 21,-10.236394,-48.324677
AV NS 04 COM AV LO 23,-10.242717,-48.323992
AV NS 04 COM AV LO 23,-10.242442,-48.324243
AV NS 04 COM AV LO 23,-10.243072,-48.324308
AV NS 04 COM AV LO 23,-10.242821,-48.323996
AV NS 04 COM AV LO 23,-10.243065,-48.324379
AV NS 04 COM AV LO 23,-10.243065,-48.324379
AV NS 04 COM AV LO 23,-10.242686,-48.324625
AV NS 04 COM AV LO 23,-10.242686,-48.324625
AV NS 04 COM AV LO 25,-10.249365,-48.324256
AV NS 04 COM AV LO 25,-10.249114,-48.323945
AV NS 04 COM AV LO 25,-10.249357,-48.324328
AV NS 04 COM AV LO 25,-10.249357,-48.324328
AV NS 04 COM AV LO 25,-10.249005,-48.323941
AV NS 04 COM AV LO 25,-10.248735,-48.324191
AV NS 04 COM AV LO 25,-10.248978,-48.324574
AV NS 04 COM AV LO 25,-10.248978,-48.324574
AV NS 04 COM AV LO 27,-10.255649,-48.324135
AV NS 04 COM AV LO 27,-10.255266,-48.323895
AV NS 04 COM AV LO 27,-10.255027,-48.32414
AV NS 04 COM AV LO 27,-10.255406,-48.323893
AV NS 04 COM AV LO 27,-10.255657,-48.324204
AV NS 04 COM AV LO 27,-10.25565,-48.324276
AV NS 04 COM AV LO 27,-10.255271,-48.324522
AV NS 04 COM AV LO 27,-10.255271,-48.324522
AV NS 04 COM AV LO 29,-10.261581,-48.32384
AV NS 04 COM AV LO 29,-10.261319,-48.324088
AV NS 04 COM AV LO 29,-10.261563,-48.324471
AV NS 04 COM AV LO 29,-10.261563,-48.324471
AV NS 05 COM AV JK,-10.184982,-48.34714
AV NS 05 COM AV JK,-10.184982,-48.34714
AV NS 05 COM AV JK,-10.184603,-48.347386
AV NS 05 COM AV JK,-10.184603,-48.347386
AV NS 05 COM AV JK,-10.184989,-48.347059
AV NS 05 COM AV JK,-10.184739,-48.346758
AV NS 05 COM AV JK,-10.184676,-48.346752
AV NS 05 COM AV JK,-10.18436,-48.347004
AV NS 05 COM AV LO 02,-10.181131,-48.347171
AV NS 05 COM AV LO 02,-10.181131,-48.347171
AV NS 05 COM AV LO 02,-10.181138,-48.34709
AV NS 05 COM AV LO 02,-10.180981,-48.346826
AV NS 05 COM AV LO 02,-10.180657,-48.346827
AV NS 05 COM AV LO 02,-10.180501,-48.347096
AV NS 05 COM AV LO 02,-10.180509,-48.347176
AV NS 05 COM AV LO 02,-10.180509,-48.347176
AV NS 05 COM AV LO 03,-10.192406,-48.345174
AV NS 05 COM AV LO 03,-10.192156,-48.344872
AV NS 05 COM AV LO 03,-10.1924,-48.345255
AV NS 05 COM AV LO 03,-10.1924,-48.345255
AV NS 05 COM AV LO 03,-10.19209,-48.344866
AV NS 05 COM AV LO 03,-10.191777,-48.345119
AV NS 05 COM AV LO 03,-10.192021,-48.345501
AV NS 05 COM AV LO 03,-10.192021,-48.345501
AV NS 05 COM AV LO 04,-10.177557,-48.34712
AV NS 05 COM AV LO 04,-10.177307,-48.346817
AV NS 05 COM AV LO 04,-10.177551,-48.3472
AV NS 05 COM AV LO 04,-10.177551,-48.3472
AV NS 05 COM AV LO 04,-10.17725,-48.346812
AV NS 05 COM AV LO 04,-10.176928,-48.347064
AV NS 05 COM AV LO 04,-10.177172,-48.347446
AV NS 05 COM AV LO 04,-10.177172,-48.347446
AV NS 05 COM AV LO 05,-10.198146,-48.34376
AV NS 05 COM AV LO 05,-10.197895,-48.343457
AV NS 05 COM AV LO 05,-10.198139,-48.34384
AV NS 05 COM AV LO 05,-10.198139,-48.34384
AV NS 05 COM AV LO 05,-10.197824,-48.343451
AV NS 05 COM AV LO 05,-10.197516,-48.343703
AV NS 05 COM AV LO 05,-10.19776,-48.344086
AV NS 05 COM AV LO 05,-10.19776,-48.344086
AV NS 05 COM AV LO 06,-10.175241,-48.346838
AV NS 05 COM AV LO 06,-10.174942,-48.346914
AV NS 05 COM AV LO 06,-10.174848,-48.34708
AV NS 05 COM AV LO 06,-10.17547,-48.347075
AV NS 05 COM AV LO 06,-10.175241,-48.346838
AV NS 05 COM AV LO 06,-10.175161,-48.34747
AV NS 05 COM AV LO 06,-10.175102,-48.347465
AV NS 05 COM AV LO 06,-10.175102,-48.347465
AV NS 05 COM AV LO 06,-10.174849,-48.347222
AV NS 05 COM AV LO 08,-10.170786,-48.347113
AV NS 05 COM AV LO 08,-10.170585,-48.346884
AV NS 05 COM AV LO 08,-10.170794,-48.347175
AV NS 05 COM AV LO 08,-10.170686,-48.347428
AV NS 05 COM AV LO 08,-10.170506,-48.347507
AV NS 05 COM AV LO 08,-10.170446,-48.346866
AV NS 05 COM AV LO 08,-10.170164,-48.347118
AV NS 05 COM AV LO 08,-10.170452,-48.347507
AV NS 05 COM AV LO 08,-10.170157,-48.34718
AV NS 05 COM AV LO 09,-10.20492,-48.343785
AV NS 05 COM AV LO 09,-10.20492,-48.343785
AV NS 05 COM AV LO 09,-10.204926,-48.343704
AV NS 05 COM AV LO 09,-10.204676,-48.343402
AV NS 05 COM AV LO 09,-10.2046,-48.343396
AV NS 05 COM AV LO 09,-10.204297,-48.343648
AV NS 05 COM AV LO 09,-10.204541,-48.344031
AV NS 05 COM AV LO 09,-10.204541,-48.344031
AV NS 05 COM AV LO 10,-10.164304,-48.347227
AV NS 05 COM AV LO 10,-10.164102,-48.346939
AV NS 05 COM AV LO 10,-10.164297,-48.347307
AV NS 05 COM AV LO 10,-10.164211,-48.347466
AV NS 05 COM AV LO 10,-10.164008,-48.347559
AV NS 05 COM AV LO 10,-10.163676,-48.347312
AV NS 05 COM AV LO 10,-10.163676,-48.347312
AV NS 05 COM AV LO 10,-10.163963,-48.346918
AV NS 05 COM AV LO 10,-10.163674,-48.34717
AV NS 05 COM AV LO 11,-10.211211,-48.343592
AV NS 05 COM AV LO 11,-10.210969,-48.343351
AV NS 05 COM AV LO 11,-10.211219,-48.343653
AV NS 05 COM AV LO 11,-10.211212,-48.343734
AV NS 05 COM AV LO 11,-10.210888,-48.343345
AV NS 05 COM AV LO 11,-10.210589,-48.343597
AV NS 05 COM AV LO 11,-10.210833,-48.34398
AV NS 05 COM AV LO 11,-10.210833,-48.34398
AV NS 05 COM AV LO 12,-10.156431,-48.341159
AV NS 05 COM AV LO 12,-10.156365,-48.341496
AV NS 05 COM AV LO 12,-10.156404,-48.341107
AV NS 05 COM AV LO 12,-10.156019,-48.340975
AV NS 05 COM AV LO 12,-10.156249,-48.341575
AV NS 05 COM AV LO 12,-10.156249,-48.341575
AV NS 05 COM AV LO 12,-10.155979,-48.340994
AV NS 05 COM AV LO 12,-10.155877,-48.341464
AV NS 05 COM AV LO 13,-10.217718,-48.343289
AV NS 05 COM AV LO 13,-10.217424,-48.343542
AV NS 05 COM AV LO 13,-10.218046,-48.343537
AV NS 05 COM AV LO 13,-10.217804,-48.343296
AV NS 05 COM AV LO 13,-10.218054,-48.343597
AV NS 05 COM AV LO 13,-10.218047,-48.343679
AV NS 05 COM AV LO 13,-10.217679,-48.343927
AV NS 05 COM AV LO 13,-10.217536,-48.343861
AV NS 05 COM AV LO 13,-10.217426,-48.343684
AV NS 05 COM AV LO 14,-10.154191,-48.329599
AV NS 05 COM AV LO 14,-10.15437,-48.329922
AV NS 05 COM AV LO 14,-10.154223,-48.329616
AV NS 05 COM AV LO 14,-10.154356,-48.329986
AV NS 05 COM AV LO 14,-10.153983,-48.330201
AV NS 05 COM AV LO 14,-10.153907,-48.329602
AV NS 05 COM AV LO 14,-10.153754,-48.329781
AV NS 05 COM AV LO 14,-10.153754,-48.329781
AV NS 05 COM AV LO 14,-10.153765,-48.330027
AV NS 05 COM AV LO 15,-10.224339,-48.343486
AV NS 05 COM AV LO 15,-10.224096,-48.343245
AV NS 05 COM AV LO 15,-10.224347,-48.343545
AV NS 05 COM AV LO 15,-10.22434,-48.343628
AV NS 05 COM AV LO 15,-10.224006,-48.343239
AV NS 05 COM AV LO 15,-10.223717,-48.343491
AV NS 05 COM AV LO 15,-10.223961,-48.343874
AV NS 05 COM AV LO 15,-10.223961,-48.343874
AV NS 05 COM AV LO 19,-10.230631,-48.343435
AV NS 05 COM AV LO 19,-10.230389,-48.343194
AV NS 05 COM AV LO 19,-10.230639,-48.343494
AV NS 05 COM AV LO 19,-10.230633,-48.343577
AV NS 05 COM AV LO 19,-10.230295,-48.343188
AV NS 05 COM AV LO 19,-10.23001,-48.34344
AV NS 05 COM AV LO 19,-10.230254,-48.343823
AV NS 05 COM AV LO 19,-10.230254,-48.343823
AV NS 05 COM AV LO 21,-10.236932,-48.343442
AV NS 05 COM AV LO 21,-10.236681,-48.343143
AV NS 05 COM AV LO 21,-10.236925,-48.343526
AV NS 05 COM AV LO 21,-10.236925,-48.343526
AV NS 05 COM AV LO 21,-10.236583,-48.343138
AV NS 05 COM AV LO 21,-10.236302,-48.343389
AV NS 05 COM AV LO 21,-10.236546,-48.343772
AV NS 05 COM AV LO 21,-10.236546,-48.343772
AV NS 05 COM AV LO 23,-10.243217,-48.343333
AV NS 05 COM AV LO 23,-10.242974,-48.343092
AV NS 05 COM AV LO 23,-10.243224,-48.34339
AV NS 05 COM AV LO 23,-10.243218,-48.343475
AV NS 05 COM AV LO 23,-10.242871,-48.343087
AV NS 05 COM AV LO 23,-10.242595,-48.343338
AV NS 05 COM AV LO 23,-10.242839,-48.343721
AV NS 05 COM AV LO 23,-10.242839,-48.343721
AV NS 05 COM AV LO 25,-10.249517,-48.343339
AV NS 05 COM AV LO 25,-10.249266,-48.343041
AV NS 05 COM AV LO 25,-10.24951,-48.343423
AV NS 05 COM AV LO 25,-10.24951,-48.343423
AV NS 05 COM AV LO 25,-10.249159,-48.343037
AV NS 05 COM AV LO 25,-10.248887,-48.343287
AV NS 05 COM AV LO 25,-10.249131,-48.34367
AV NS 05 COM AV LO 25,-10.249131,-48.34367
AV NS 05 COM AV LO 27,-10.255809,-48.343287
AV NS 05 COM AV LO 27,-10.255803,-48.343372
AV NS 05 COM AV LO 27,-10.255446,-48.342987
AV NS 05 COM AV LO 27,-10.25518,-48.343236
AV NS 05 COM AV LO 27,-10.255802,-48.343231
AV NS 05 COM AV LO 27,-10.255446,-48.342987
AV NS 05 COM AV LO 27,-10.255424,-48.343619
AV NS 05 COM AV LO 27,-10.255424,-48.343619
AV NS 05 COM AV LO 29,-10.262094,-48.34318
AV NS 05 COM AV LO 29,-10.261851,-48.342938
AV NS 05 COM AV LO 29,-10.262102,-48.343235
AV NS 05 COM AV LO 29,-10.262095,-48.343321
AV NS 05 COM AV LO 29,-10.261473,-48.343326
AV NS 05 COM AV LO 29,-10.261711,-48.34294
AV NS 05 COM AV LO 29,-10.261466,-48.34324
AV NS 05 COM AV LO 29,-10.26174,-48.343571
AV NS 05 COM AV LO 31,-10.268009,-48.343516
AV NS 05 COM AV LO 31,-10.268029,-48.343519
AV NS 05 COM AV NS 01,-10.156507,-48.325595
AV NS 05 COM AV NS 01,-10.15647,-48.325115
AV NS 05 COM AV NS 01,-10.156507,-48.325595
AV NS 05 COM AV NS 01,-10.157181,-48.325545
AV NS 05 COM AV NS 01,-10.157147,-48.325063
AV NS 05 COM AV NS 01,-10.157148,-48.325591
AV NS 05 COM AV NS 01,-10.157089,-48.325652
AV NS 05 COM AV NS 01,-10.157114,-48.325028
AV NS 05 COM AV NS 01,-10.156759,-48.324915
AV NS 05 COM AV NS 01,-10.15652,-48.325047
AV NS 05 COM RUA 03,-10.201528,-48.343671
AV NS 05 COM RUA 03,-10.2014,-48.34348
AV NS 05 COM RUA 03,-10.201212,-48.343423
AV NS 05 COM RUA 03,-10.200907,-48.343676
AV NS 05 COM RUA 03,-10.201536,-48.343732
AV NS 05 COM RUA 03,-10.201439,-48.343976
AV NS 05 COM RUA 03,-10.201261,-48.344063
AV NS 05 COM RUA 03,-10.20118,-48.344063
AV NS 05B COM AV LO 19,-10.230664,-48.346686
AV NS 05B COM AV LO 19,-10.230414,-48.346389
AV NS 05B COM AV LO 19,-10.230658,-48.346771
AV NS 05B COM AV LO 19,-10.230658,-48.346771
AV NS 05B COM AV LO 19,-10.23032,-48.346383
AV NS 05B COM AV LO 19,-10.230317,-48.347023
AV NS 05B COM AV LO 19,-10.230028,-48.346706
AV NS 05B COM AV LO 21,-10.236949,-48.346579
AV NS 05B COM AV LO 21,-10.236707,-48.346338
AV NS 05B COM AV LO 21,-10.236608,-48.346332
AV NS 05B COM AV LO 21,-10.236328,-48.346584
AV NS 05B COM AV LO 21,-10.236957,-48.346634
AV NS 05B COM AV LO 21,-10.236426,-48.346892
AV NS 05B COM AV LO 21,-10.236951,-48.34672
AV NS 05B COM AV LO 23,-10.243262,-48.348134
AV NS 05B COM AV LO 23,-10.243012,-48.347838
AV NS 05B COM AV LO 23,-10.243255,-48.348221
AV NS 05B COM AV LO 23,-10.243255,-48.348221
AV NS 05B COM AV LO 23,-10.242909,-48.347834
AV NS 05B COM AV LO 23,-10.242633,-48.348084
AV NS 05B COM AV LO 23,-10.242876,-48.348467
AV NS 05B COM AV LO 23,-10.242876,-48.348467
AV NS 05B COM AV LO 25,-10.249554,-48.348082
AV NS 05B COM AV LO 25,-10.249304,-48.347787
AV NS 05B COM AV LO 25,-10.249548,-48.34817
AV NS 05B COM AV LO 25,-10.249548,-48.34817
AV NS 05B COM AV LO 25,-10.249197,-48.347783
AV NS 05B COM AV LO 25,-10.248925,-48.348034
AV NS 05B COM AV LO 25,-10.249169,-48.348416
AV NS 05B COM AV LO 25,-10.249169,-48.348416
AV NS 05B COM AV LO 27,-10.255847,-48.34803
AV NS 05B COM AV LO 27,-10.255597,-48.347736
AV NS 05B COM AV LO 27,-10.255841,-48.348119
AV NS 05B COM AV LO 27,-10.255841,-48.348119
AV NS 05B COM AV LO 27,-10.255484,-48.347733
AV NS 05B COM AV LO 27,-10.255218,-48.347983
AV NS 05B COM AV LO 27,-10.255462,-48.348365
AV NS 05B COM AV LO 27,-10.255462,-48.348365
AV NS 05B COM AV LO 29,-10.262139,-48.347979
AV NS 05B COM AV LO 29,-10.261889,-48.347685
AV NS 05B COM AV LO 29,-10.262133,-48.348068
AV NS 05B COM AV LO 29,-10.262133,-48.348068
AV NS 05B COM AV LO 29,-10.261749,-48.347686
AV NS 05B COM AV LO 29,-10.26151,-48.347931
AV NS 05B COM AV LO 29,-10.261511,-48.348073
AV NS 05B COM AV LO 29,-10.261504,-48.347984
AV NS 05B COM AV LO 31,-10.268062,-48.347632
AV NS 05B COM AV LO 31,-10.267803,-48.34788
AV NS 05B COM AV LO 31,-10.268047,-48.348263
AV NS 05B COM AV LO 31,-10.268047,-48.348263
AV NS 06 COM AV JK,-10.184761,-48.319237
AV NS 06 COM AV JK,-10.184518,-48.318996
AV NS 06 COM AV JK,-10.184769,-48.319317
AV NS 06 COM AV JK,-10.184762,-48.319378
AV NS 06 COM AV JK,-10.184454,-48.31899
AV NS 06 COM AV JK,-10.184139,-48.319242
AV NS 06 COM AV JK,-10.184383,-48.319625
AV NS 06 COM AV JK,-10.184383,-48.319625
AV NS 06 COM AV LO 03,-10.192192,-48.319176
AV NS 06 COM AV LO 03,-10.191949,-48.318935
AV NS 06 COM AV LO 03,-10.1922,-48.319256
AV NS 06 COM AV LO 03,-10.192193,-48.319318
AV NS 06 COM AV LO 03,-10.19188,-48.318929
AV NS 06 COM AV LO 03,-10.19157,-48.319182
AV NS 06 COM AV LO 03,-10.191814,-48.319564
AV NS 06 COM AV LO 03,-10.191814,-48.319564
AV NS 06 COM AV LO 04,-10.177337,-48.319378
AV NS 06 COM AV LO 04,-10.177086,-48.319056
AV NS 06 COM AV LO 04,-10.17733,-48.319439
AV NS 06 COM AV LO 04,-10.17733,-48.319439
AV NS 06 COM AV LO 04,-10.177028,-48.31905
AV NS 06 COM AV LO 04,-10.176707,-48.319303
AV NS 06 COM AV LO 04,-10.176951,-48.319685
AV NS 06 COM AV LO 04,-10.176951,-48.319685
AV NS 06 COM AV LO 05,-10.197942,-48.31913
AV NS 06 COM AV LO 05,-10.197699,-48.318888
AV NS 06 COM AV LO 05,-10.19795,-48.319206
AV NS 06 COM AV LO 05,-10.197943,-48.319271
AV NS 06 COM AV LO 05,-10.197626,-48.318882
AV NS 06 COM AV LO 05,-10.19732,-48.319135
AV NS 06 COM AV LO 05,-10.197564,-48.319517
AV NS 06 COM AV LO 05,-10.197564,-48.319517
AV NS 06 COM AV LO 07,-10.201662,-48.320488
AV NS 06 COM AV LO 07,-10.201591,-48.320151
AV NS 06 COM AV LO 07,-10.202118,-48.320039
AV NS 06 COM AV LO 07,-10.202209,-48.320261
AV NS 06 COM AV LO 07,-10.201779,-48.320565
AV NS 06 COM AV LO 07,-10.202061,-48.319993
AV NS 06 COM AV LO 07,-10.201668,-48.320032
AV NS 06 COM AV LO 12,-10.172619,-48.319169
AV NS 06 COM AV LO 12,-10.17258,-48.318916
AV NS 06 COM AV LO 12,-10.172381,-48.318775
AV NS 06 COM AV LO 12,-10.17232,-48.319405
AV NS 06 COM AV LO 12,-10.17232,-48.319405
AV NS 06 COM AV LO 12,-10.1723,-48.318767
AV NS 06 COM AV LO 12,-10.172008,-48.319008
AV NS 06 COM AV LO 12,-10.171998,-48.319074
AV NS 06 COM AV LO 12,-10.172008,-48.319008
AV NS 06 COM AV LO 14,-10.168029,-48.317908
AV NS 06 COM AV LO 14,-10.167875,-48.317534
AV NS 06 COM AV LO 14,-10.168005,-48.31797
AV NS 06 COM AV LO 14,-10.167897,-48.318087
AV NS 06 COM AV LO 14,-10.167696,-48.318138
AV NS 06 COM AV LO 14,-10.16774,-48.317496
AV NS 06 COM AV LO 14,-10.167416,-48.317739
AV NS 06 COM AV LO 14,-10.167406,-48.317803
AV NS 06 COM AV LO 14,-10.167406,-48.317803
AV NS 06 COM AV LO 16,-10.163648,-48.316698
AV NS 06 COM AV LO 16,-10.163491,-48.316322
AV NS 06 COM AV LO 16,-10.163625,-48.316758
AV NS 06 COM AV LO 16,-10.163515,-48.316878
AV NS 06 COM AV LO 16,-10.163325,-48.316928
